image_id,category,ImageURL,group_id,split,label_conflict,ocr_text,product_name,canonical_product_name
img_2644,pate,http://minio-api.younetmedia.com/thumbnails/7594305803201367312/7594305803201367312_music_cover.jpg,7594305803201367312,train,False,,,
img_2645,pate,http://minio-api.younetmedia.com/thumbnails/7594305803201367312/7594305803201367312_dynamic_cover.jpg,7594305803201367312,train,False,HALONG CANFOCO CÔNG TY CỔ HA LO TỔNG GIÁM ĐỐC,,
img_2646,pate,http://minio-api.younetmedia.com/thumbnails/7594305803201367312/7594305803201367312_origin_cover.jpg,7594305803201367312,train,False,HALONG CANFOCO CÔNG TY CỔ HA LO TỔNG GIÁM ĐỐC,,
img_2647,pate,http://minio-api.younetmedia.com/thumbnails/7594305803201367312/7594305803201367312_cover.jpg,7594305803201367312,train,False,HALONG CANFOCO CÔNG TY CỔ HA LO TỔNG GIÁM ĐỐC,,
img_2648,pate,http://minio-api.younetmedia.com/thumbnails/7594301449937407240/7594301449937407240_cover.jpg,7594301449937407240,train,False,SINCE 1957 HALONG CANFOCO patê CỘT ĐÈN HẢI PHÒNG 150g,Patê Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_2649,pate,http://minio-api.younetmedia.com/thumbnails/7594301449937407240/7594301449937407240_dynamic_cover.jpg,7594301449937407240,train,False,SINCE 1957 HALONG CANFOCO patê CỘT ĐÈN HẢI PHÒNG 150g,Patê Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_2650,pate,http://minio-api.younetmedia.com/thumbnails/7594301449937407240/7594301449937407240_music_cover.jpg,7594301449937407240,train,False,,,
img_2651,pate,http://minio-api.younetmedia.com/thumbnails/7594301449937407240/7594301449937407240_origin_cover.jpg,7594301449937407240,train,False,SINCE 1957 HALONG CANFOCO patê CỘT ĐÈN HẢI PHÒNG 150g,Patê Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_2652,pate,http://minio-api.younetmedia.com/thumbnails/7594305565459827986/7594305565459827986_music_cover.jpg,7594305565459827986,train,False,ĐOÀN KẾT - DÂN CHỦ - KỶ CƯƠNG - ĐỘT PHÁ - PHÁT TRIỂN HẢI PHÒNG,,
img_2653,pate,http://minio-api.younetmedia.com/thumbnails/7594305565459827986/7594305565459827986_origin_cover.jpg,7594305565459827986,train,False,"NGUỒN: TÂM AN- BÁO VIETNAMNET ẢNH: TỔNG HỢP HẢI PHÒNG 24H NGÀY ĐĂNG: 12/01/2026 HÉ LỘ 'SỐC' VỀ TỔNG GIÁM ĐỐC ĐỒ HỘP HẠ LONG: QUÊ NHÀ Ở QUẢNG NINH, GẮN BÓ VỚI CÔNG TY 14 NĂM, CUỐI CÙNG 'SA LƯỚI' VÀO VÒNG LAO LÝ",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2654,pate,http://minio-api.younetmedia.com/thumbnails/7594305565459827986/7594305565459827986_cover.jpg,7594305565459827986,train,False,"NGUỒN: TÂM AN- BÁO VIETNAMNET ẢNH: TỔNG HỢP HẢI PHÒNG 24H NGÀY ĐĂNG: 12/01/2026 HÉ LỘ 'SỐC' VỀ TỔNG GIÁM ĐỐC ĐỒ HỘP HẠ LONG: QUÊ NHÀ Ở QUẢNG NINH, GẮN BÓ VỚI CÔNG TY 14 NĂM, CUỐI CÙNG 'SA LƯỚI' VÀO VÒNG LAO LÝ",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2655,pate,http://minio-api.younetmedia.com/thumbnails/7594305565459827986/7594305565459827986_dynamic_cover.jpg,7594305565459827986,train,False,"NGUỒN: TÂM AN- BÁO VIETNAMNET ẢNH: TỔNG HỢP HẢI PHÒNG 24H NGÀY ĐĂNG: 12/01/2026 HÉ LỘ 'SỐC' VỀ TỔNG GIÁM ĐỐC ĐỒ HỘP HẠ LONG: QUÊ NHÀ Ở QUẢNG NINH, GẮN BÓ VỚI CÔNG TY 14 NĂM, CUỐI CÙNG 'SA LƯỚI' VÀO VÒNG LAO LÝ",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2656,pate,http://minio-api.younetmedia.com/thumbnails/7593686280131595540/7593686280131595540_origin_cover.jpg,7593686280131595540,train,False,ĐỒ HỘP HẠ LONG HALONG CANFOCO 10/01/2026 DÂN TRÍ BẮT KHẨN CẤP TỔNG GIÁM ĐỐC CÔNG TY ĐỒ HỘP HẠ LONG,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2657,pate,http://minio-api.younetmedia.com/thumbnails/7593686280131595540/7593686280131595540_music_cover.jpg,7593686280131595540,train,False,Buông tay đi đồ ngốc Anna O2O,,
img_2658,pate,http://minio-api.younetmedia.com/thumbnails/7593686280131595540/7593686280131595540_dynamic_cover.jpg,7593686280131595540,train,False,ĐỒ HỘP HẠ LONG HALONG CANFOCO 10/01/2026 DÂN TRÍ BẮT KHẨN CẤP TỔNG GIÁM ĐỐC CÔNG TY ĐỒ HỘP HẠ LONG,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2659,pate,http://minio-api.younetmedia.com/thumbnails/7593686280131595540/7593686280131595540_cover.jpg,7593686280131595540,train,False,ĐỒ HỘP HẠ LONG HALONG CANFOCO 10/01/2026 DÂN TRÍ BẮT KHẨN CẤP TỔNG GIÁM ĐỐC CÔNG TY ĐỒ HỘP HẠ LONG,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2660,pate,http://minio-api.younetmedia.com/thumbnails/7593266418867571988/7593266418867571988_music_cover.jpg,7593266418867571988,train,False,KÊNH 7 BREAKING NEWS,,
img_2661,pate,http://minio-api.younetmedia.com/thumbnails/7593266418867571988/7593266418867571988_origin_cover.jpg,7593266418867571988,train,False,"NGƯỜI ĐƯỢC ÔNG BÀ ĐỘ NHẤT LÚC NÀY CHÍNH LÀ HOÀNG ANH PANDA: CÓ REVIEW PATE HẠ LONG NHƯNG KHÔNG KHEN VÌ NHẠT VÀ NGANG, KHÔNG HỢP KHẨU VỊ KÊNH 7",Pate Hạ Long,Pate Hạ Long
img_2662,pate,http://minio-api.younetmedia.com/thumbnails/7593266418867571988/7593266418867571988_dynamic_cover.jpg,7593266418867571988,train,False,"NGƯỜI ĐƯỢC ÔNG BÀ ĐỘ NHẤT LÚC NÀY CHÍNH LÀ HOÀNG ANH PANDA: CÓ REVIEW PATE HẠ LONG NHƯNG KHÔNG KHEN VÌ NHẠT VÀ NGANG, KHÔNG HỢP KHẨU VỊ KÊNH 7",Pate Hạ Long,Pate Hạ Long
img_2663,pate,http://minio-api.younetmedia.com/thumbnails/7593266418867571988/7593266418867571988_cover.jpg,7593266418867571988,train,False,"NGƯỜI ĐƯỢC ÔNG BÀ ĐỘ NHẤT LÚC NÀY CHÍNH LÀ HOÀNG ANH PANDA: CÓ REVIEW PATE HẠ LONG NHƯNG KHÔNG KHEN VÌ NHẠT VÀ NGANG, KHÔNG HỢP KHẨU VỊ KÊNH 7",Pate Hạ Long,Pate Hạ Long
img_2664,pate,http://minio-api.younetmedia.com/thumbnails/7593930129756278023/7593930129756278023_dynamic_cover.jpg,7593930129756278023,dev,False,,,
img_2665,pate,http://minio-api.younetmedia.com/thumbnails/7593930129756278023/7593930129756278023_cover.jpg,7593930129756278023,dev,False,,,
img_2666,pate,http://minio-api.younetmedia.com/thumbnails/7593930129756278023/7593930129756278023_music_cover.jpg,7593930129756278023,dev,False,,,
img_2667,pate,http://minio-api.younetmedia.com/thumbnails/7593930129756278023/7593930129756278023_origin_cover.jpg,7593930129756278023,dev,False,,,
img_2668,pate,http://minio-api.younetmedia.com/thumbnails/7593688933301570837/7593688933301570837_origin_cover.jpg,7593688933301570837,train,False,,,
img_2669,pate,http://minio-api.younetmedia.com/thumbnails/7593688933301570837/7593688933301570837_dynamic_cover.jpg,7593688933301570837,train,False,,,
img_2670,pate,http://minio-api.younetmedia.com/thumbnails/7593688933301570837/7593688933301570837_cover.jpg,7593688933301570837,train,False,,,
img_2671,pate,http://minio-api.younetmedia.com/thumbnails/7593688933301570837/7593688933301570837_music_cover.jpg,7593688933301570837,train,False,,,
img_2672,pate,http://minio-api.younetmedia.com/thumbnails/7593694853939088661/7593694853939088661_origin_cover.jpg,7593694853939088661,dev,False,HIGHLANDS COFFEE HIGHLANDS,HIGHLANDS COFFEE,Highlands Coffee
img_2673,pate,http://minio-api.younetmedia.com/thumbnails/7593694853939088661/7593694853939088661_music_cover.jpg,7593694853939088661,dev,False,,,
img_2674,pate,http://minio-api.younetmedia.com/thumbnails/7593694853939088661/7593694853939088661_cover.jpg,7593694853939088661,dev,False,"HIGHLANDS COFFEE HIGHLANDS Highlands Coffee ""đính chùm"" với 120 tấn thịt bẩn: Báo cáo tài chính 2025 hé lộ sự thật gây sốc.",HIGHLANDS COFFEE,Highlands Coffee
img_2675,pate,http://minio-api.younetmedia.com/thumbnails/7593694853939088661/7593694853939088661_dynamic_cover.jpg,7593694853939088661,dev,False,"HIGHLANDS COFFEE HIGHLANDS Highlands Coffee ""đính chùm"" với 120 tấn thịt bẩn: Báo cáo tài chính 2025 hé lộ sự thật gây sốc.",HIGHLANDS COFFEE,Highlands Coffee
img_2676,pate,http://minio-api.younetmedia.com/thumbnails/7594107783541247252/7594107783541247252_dynamic_cover.jpg,7594107783541247252,train,False,DỊCH TẢ LỢN CHÂU PHI CHÀO MẤY CƯNG,Pate Hạ Long,Pate Hạ Long
img_2677,pate,http://minio-api.younetmedia.com/thumbnails/7594107783541247252/7594107783541247252_cover.jpg,7594107783541247252,train,False,DỊCH TẢ LỢN CHÂU PHI PATE HẠ LONG,Pate Hạ Long,Pate Hạ Long
img_2678,pate,http://minio-api.younetmedia.com/thumbnails/7594107783541247252/7594107783541247252_origin_cover.jpg,7594107783541247252,train,False,DỊCH TẢ LỢN CHÂU PHI,Pate Hạ Long,Pate Hạ Long
img_2679,pate,http://minio-api.younetmedia.com/thumbnails/7594107783541247252/7594107783541247252_music_cover.jpg,7594107783541247252,train,False,,,
img_2680,pate,http://minio-api.younetmedia.com/thumbnails/7592909655710633218/7592909655710633218_music_cover.jpg,7592909655710633218,train,False,,,
img_2681,pate,http://minio-api.younetmedia.com/thumbnails/7592909655710633218/7592909655710633218_dynamic_cover.jpg,7592909655710633218,train,False,"Đồ hộp Hạ Long chính thức lên tiếng về vụ nhập 120 tấn heo bệnh về chế biến pate, thịt hộp",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2682,pate,http://minio-api.younetmedia.com/thumbnails/7592909655710633218/7592909655710633218_origin_cover.jpg,7592909655710633218,train,False,"Đồ hộp Hạ Long chính thức lên tiếng về vụ nhập 120 tấn heo bệnh về chế biến pate, thịt hộp",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2683,pate,http://minio-api.younetmedia.com/thumbnails/7592909655710633218/7592909655710633218_cover.jpg,7592909655710633218,train,False,"Đồ hộp Hạ Long chính thức lên tiếng về vụ nhập 120 tấn heo bệnh về chế biến pate, thịt hộp",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2684,pate,http://minio-api.younetmedia.com/thumbnails/7594050339574254868/7594050339574254868_cover.jpg,7594050339574254868,train,False,Nhà máy Đô hộp Hạ Long tạm dừng hoạt động từ 12/1 HỘP HẠ LONG ALONG CANFOCO,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2685,pate,http://minio-api.younetmedia.com/thumbnails/7594050339574254868/7594050339574254868_dynamic_cover.jpg,7594050339574254868,train,False,Nhà máy Đô hộp Hạ Long tạm dừng hoạt động từ 12/1 HỘP HẠ LONG ALONG CANFOCO,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2686,pate,http://minio-api.younetmedia.com/thumbnails/7594050339574254868/7594050339574254868_music_cover.jpg,7594050339574254868,train,False,TIN NÓNG HÀNG NGÀY,,
img_2687,pate,http://minio-api.younetmedia.com/thumbnails/7594050339574254868/7594050339574254868_origin_cover.jpg,7594050339574254868,train,False,Nhà máy Đô hộp Hạ Long tạm dừng hoạt động từ 12/1 HỘP HẠ LONG ALONG CANFOCO,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2688,pate,http://minio-api.younetmedia.com/thumbnails/7594281812118097172/7594281812118097172_music_cover.jpg,7594281812118097172,dev,False,ĐầuTiên THÌ TiềnĐâu,,
img_2689,pate,http://minio-api.younetmedia.com/thumbnails/7594281812118097172/7594281812118097172_origin_cover.jpg,7594281812118097172,dev,False,,,
img_2690,pate,http://minio-api.younetmedia.com/thumbnails/7594281812118097172/7594281812118097172_cover.jpg,7594281812118097172,dev,False,"THE COFFEEHOUSE, PHÚC LONG, HIGHLANDS ĐỒNG LOẠT DỪNG TRÀ VẢI: MỘT SỰ CỐ, NHIỀU HỆ LỤY CHO CHUỖI F&B",THE COFFEE HOUSE,The Coffee House
img_2691,pate,http://minio-api.younetmedia.com/thumbnails/7594281812118097172/7594281812118097172_dynamic_cover.jpg,7594281812118097172,dev,False,"THE COFFEE HOUSSE, PHÚC LONG, HIGHLANDS COFFEE ĐỒNG LOẠT DỪNG TRÀ VẢI: MỘT SỰ CỐ, NHIỀU HỆ LUỴ CHO CHUỖI F&B",THE COFFEE HOUSE,The Coffee House
img_2692,pate,http://minio-api.younetmedia.com/thumbnails/7593161966093470994/7593161966093470994_cover.jpg,7593161966093470994,dev,False,REC 4K 60FPS HD,,
img_2693,pate,http://minio-api.younetmedia.com/thumbnails/7593161966093470994/7593161966093470994_music_cover.jpg,7593161966093470994,dev,False,Nhật Dương PVC QUỐC TẾ NHẬT DƯƠNG,PVC QUỐC TẾ NHẬT DƯƠNG,PVC QUỐC TẾ NHẬT DƯƠNG
img_2694,pate,http://minio-api.younetmedia.com/thumbnails/7593161966093470994/7593161966093470994_dynamic_cover.jpg,7593161966093470994,dev,False,REC 4K 60FPS HD,,
img_2695,pate,http://minio-api.younetmedia.com/thumbnails/7593161966093470994/7593161966093470994_origin_cover.jpg,7593161966093470994,dev,False,REC 4K 60FPS HD,,
img_2696,pate,http://minio-api.younetmedia.com/thumbnails/7594040893716368660/7594040893716368660_music_cover.jpg,7594040893716368660,train,False,,,
img_2697,pate,http://minio-api.younetmedia.com/thumbnails/7594040893716368660/7594040893716368660_cover.jpg,7594040893716368660,train,False,"TikTok 3175545423619 @tiu.im.ton.dn.8kb TIÊU ĐIỂM TOÀN DÂN Từ vụ đồ hộp Hạ Long bạn nghĩ gì về vụ chai bia Saigon còn 1 ít nước trong chai mà đem bán cho người tiêu dùng mà kg bị cơ quan chức năng nào làm gì được ... người dân đi kiện thì tòa cũng kg xử luôn ???? https://znews.vn/uan-khuc-phia-sau-vu-kien-trieu-do-ve-chai-bia-sai-gon-post1206673.html Trao đổi với phóng viên Dân trí bên lề hội nghị Tổng kết hoạt động ngành Công Thương TPHCM năm 2025, diễn ra chiều 9/1, ông Nguyễn Minh Hùng, Phó t",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2698,pate,http://minio-api.younetmedia.com/thumbnails/7594040893716368660/7594040893716368660_origin_cover.jpg,7594040893716368660,train,False,"TikTok 3175545423619 @tiu.im.ton.dn.8kb TIÊU ĐIỂM TOÀN DÂN Từ vụ đồ hộp Hạ Long bạn nghĩ gì về vụ chai bia Saigon còn 1 ít nước trong chai mà đem bán cho người tiêu dùng mà kg bị cơ quan chức năng nào làm gì được ... người dân đi kiện thì tòa cũng kg xử luôn ???? https://znews.vn/uan-khuc-phia-sau-vu-kien-trieu-do-ve-chai-bia-sai-gon-post1206673.html Trao đổi với phóng viên Dân trí bên lề hội nghị Tổng kết hoạt động ngành Công Thương TPHCM năm 2025, diễn ra chiều 9/1, ông Nguyễn Minh Hùng, Phó t",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2699,pate,http://minio-api.younetmedia.com/thumbnails/7594040893716368660/7594040893716368660_dynamic_cover.jpg,7594040893716368660,train,False,"TikTok 3175545423619 @tiu.im.ton.dn.8kb TIÊU ĐIỂM TOÀN DÂN Từ vụ đồ hộp Hạ Long bạn nghĩ gì về vụ chai bia Saigon còn 1 ít nước trong chai mà đem bán cho người tiêu dùng mà kg bị cơ quan chức năng nào làm gì được ... người dân đi kiện thì tòa cũng kg xử luôn ???? https://znews.vn/uan-khuc-phia-sau-vu-kien-trieu-do-ve-chai-bia-sai-gon-post1206673.html Trao đổi với phóng viên Dân trí bên lề hội nghị Tổng kết hoạt động ngành Công Thương TPHCM năm 2025, diễn ra chiều 9/1, ông Nguyễn Minh Hùng, Phó t",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2700,pate,http://minio-api.younetmedia.com/thumbnails/7593189741307170066/7593189741307170066_dynamic_cover.jpg,7593189741307170066,train,False,Không pải Pindi hạnh nhân + kem mặn. Đây mới la công thức cf muối HL của tôi mỗi sáng giã từ combo Bánh mỳ,HIGHLANDS COFFEE,Highlands Coffee
img_2701,pate,http://minio-api.younetmedia.com/thumbnails/7593189741307170066/7593189741307170066_music_cover.jpg,7593189741307170066,train,False,,,
img_2702,pate,http://minio-api.younetmedia.com/thumbnails/7593189741307170066/7593189741307170066_origin_cover.jpg,7593189741307170066,train,False,Không pải Pindi hạnh nhân + kem mặn. Đây mới la công thức cf muối HL của tôi mỗi sáng giã từ combo Bánh mỳ,HIGHLANDS COFFEE,Highlands Coffee
img_2703,pate,http://minio-api.younetmedia.com/thumbnails/7593189741307170066/7593189741307170066_cover.jpg,7593189741307170066,train,False,Không pải Pindi hạnh nhân + kem mặn. Đây mới la công thức cf muối HL của tôi mỗi sáng giã từ combo Bánh mỳ Công thức CF muối HL giã từ combo bánh mỳ,HIGHLANDS COFFEE,Highlands Coffee
img_2704,pate,http://minio-api.younetmedia.com/thumbnails/7594263033325702407/7594263033325702407_music_cover.jpg,7594263033325702407,train,False,KINH TẾ TOÀN CẢNH,,
img_2705,pate,http://minio-api.younetmedia.com/thumbnails/7594263033325702407/7594263033325702407_origin_cover.jpg,7594263033325702407,train,False,"patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150 g KINH TẾ TOÀN CẢNH GOLDEN STAR MEDIA NHIỀU SIÊU THỊ, TẠP HOÁ ĐỒNG LOẠT NHẬN HOÀN TIỀN CHO NGƯỜI MUA SẢN PHẨM ĐỒ HỘP HẠ LONG",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2706,pate,http://minio-api.younetmedia.com/thumbnails/7594263033325702407/7594263033325702407_dynamic_cover.jpg,7594263033325702407,train,False,"patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150 g KINH TẾ TOÀN CẢNH GOLDEN STAR MEDIA NHIỀU SIÊU THỊ, TẠP HOÁ ĐỒNG LOẠT NHẬN HOÀN TIỀN CHO NGƯỜI MUA SẢN PHẨM ĐỒ HỘP HẠ LONG",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2707,pate,http://minio-api.younetmedia.com/thumbnails/7594263033325702407/7594263033325702407_cover.jpg,7594263033325702407,train,False,"patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150 g KINH TẾ TOÀN CẢNH GOLDEN STAR MEDIA NHIỀU SIÊU THỊ, TẠP HOÁ ĐỒNG LOẠT NHẬN HOÀN TIỀN CHO NGƯỜI MUA SẢN PHẨM ĐỒ HỘP HẠ LONG",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2708,pate,http://minio-api.younetmedia.com/thumbnails/7593199181569740053/7593199181569740053_origin_cover.jpg,7593199181569740053,train,False,"Nguồn: Hải Phòng highlight HẢI PHÒNG NEWS Ngày đăng: 09/01/2026 CÓ THỂ BẠN CHƯA BIẾT: ĐỒ HỘP HẠ LONG - THƯƠNG HIỆU GẮN VỚI TUỔI THƠ NHIỀU THẾ HỆ Ở HẢI PHÒNG - TỪNG LÀ ""CÁNH CỬA HOÀN LƯƠNG"" CỦA NHÂN VẬT NÚI TRONG PHIM ""SÓNG Ở ĐÁY SÔNG""",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2709,pate,http://minio-api.younetmedia.com/thumbnails/7593199181569740053/7593199181569740053_music_cover.jpg,7593199181569740053,train,False,,,
img_2710,pate,http://minio-api.younetmedia.com/thumbnails/7593199181569740053/7593199181569740053_dynamic_cover.jpg,7593199181569740053,train,False,"Nguồn: Hải Phòng highlight HẢI PHÒNG NEWS Ngày đăng: 09/01/2026 CÓ THỂ BẠN CHƯA BIẾT: ĐỒ HỘP HẠ LONG - THƯƠNG HIỆU GẮN VỚI TUỔI THƠ NHIỀU THẾ HỆ Ở HẢI PHÒNG - TỪNG LÀ ""CÁNH CỬA HOÀN LƯƠNG"" CỦA NHÂN VẬT NÚI TRONG PHIM ""SÓNG Ở ĐÁY SÔNG""",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2711,pate,http://minio-api.younetmedia.com/thumbnails/7593199181569740053/7593199181569740053_cover.jpg,7593199181569740053,train,False,"Nguồn: Hải Phòng highlight HẢI PHÒNG NEWS Ngày đăng: 09/01/2026 CÓ THỂ BẠN CHƯA BIẾT: ĐỒ HỘP HẠ LONG - THƯƠNG HIỆU GẮN VỚI TUỔI THƠ NHIỀU THẾ HỆ Ở HẢI PHÒNG - TỪNG LÀ ""CÁNH CỬA HOÀN LƯƠNG"" CỦA NHÂN VẬT NÚI TRONG PHIM ""SÓNG Ở ĐÁY SÔNG""",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2712,pate,http://minio-api.younetmedia.com/thumbnails/7593772916127337744/7593772916127337744_music_cover.jpg,7593772916127337744,train,False,Đọc báo cùng Alex,,
img_2713,pate,http://minio-api.younetmedia.com/thumbnails/7593772916127337744/7593772916127337744_origin_cover.jpg,7593772916127337744,train,False,"Nhà đầu tư Sự kiện Đầu tư Thị trường Pháp luật Phong cách Đồ hộp Hạ long làm ăn ra sao? GIAO THUÝ 06:45 09/01/2026 9 tháng đầu năm 2025 11,6 tỷ đồng, trong khi cùng kỳ năm ĐỒ HỘP HẠ LONG LÀM ĂN RA SAO? P2: Liệu Hạ Long Foods có nguy cơ vỡ nợ trước 120 tấn lợn bệnh?",Hạ Long Foods Đồ hộp Hạ Long,Hạ Long Foods Đồ hộp Hạ Long
img_2714,pate,http://minio-api.younetmedia.com/thumbnails/7593772916127337744/7593772916127337744_dynamic_cover.jpg,7593772916127337744,train,False,"Đồ hộp Hạ long làm ăn ra sao? GIAO THUÝ 06:45 09/01/2026 9 tháng đầu năm 2025 11,6 tỷ đồng, trong khi cùng kỳ năm ĐỒ HỘP HẠ LONG LÀM ĂN RA SAO? P2: Liệu Hạ Long Foods có nguy cơ vỡ nợ trước 120 tấn lợn bệnh?",Hạ Long Foods Đồ hộp Hạ Long,Hạ Long Foods Đồ hộp Hạ Long
img_2715,pate,http://minio-api.younetmedia.com/thumbnails/7593772916127337744/7593772916127337744_cover.jpg,7593772916127337744,train,False,"Đồ hộp Hạ long làm ăn ra sao? GIAO THUÝ 06:45 09/01/2026 9 tháng đầu năm 2025 11,6 tỷ đồng, trong khi cùng kỳ năm ĐỒ HỘP HẠ LONG LÀM ĂN RA SAO? P2: Liệu Hạ Long Foods có nguy cơ vỡ nợ trước 120 tấn lợn bệnh?",Hạ Long Foods Đồ hộp Hạ Long,Hạ Long Foods Đồ hộp Hạ Long
img_2716,pate,http://minio-api.younetmedia.com/thumbnails/7593297371144949012/7593297371144949012_origin_cover.jpg,7593297371144949012,dev,False,"NGUỒN: ANH KHÔI - NHỊP SỐNG THỊ TRƯỜNG ẢNH: TỔNG HỢP HỘP HA LONG LONG CANFOCO NGÀY ĐĂNG: 09/01/2026 TRƯỚC VỤ ÁN THỊT LỢN NHIỄM BỆNH TẠI ĐỒ HỘP HẠ LONG: CỔ ĐÔNG NGOẠI BÁN SẠCH CỔ PHIẾU, CHỦ TỊCH VÀ KẾ TOÁN TRƯỞNG ĐỒNG LOẠT TỪ NHIỆM",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2717,pate,http://minio-api.younetmedia.com/thumbnails/7593297371144949012/7593297371144949012_dynamic_cover.jpg,7593297371144949012,dev,False,"NGUỒN: ANH KHÔI - NHỊP SỐNG THỊ TRƯỜNG ẢNH: TỔNG HỢP HỘP HA LONG LONG CANFOCO NGÀY ĐĂNG: 09/01/2026 TRƯỚC VỤ ÁN THỊT LỢN NHIỄM BỆNH TẠI ĐỒ HỘP HẠ LONG: CỔ ĐÔNG NGOẠI BÁN SẠCH CỔ PHIẾU, CHỦ TỊCH VÀ KẾ TOÁN TRƯỞNG ĐỒNG LOẠT TỪ NHIỆM",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2718,pate,http://minio-api.younetmedia.com/thumbnails/7593297371144949012/7593297371144949012_music_cover.jpg,7593297371144949012,dev,False,NS RECORDS FIRST STORY,NS RECORDS,NS RECORDS
img_2719,pate,http://minio-api.younetmedia.com/thumbnails/7593297371144949012/7593297371144949012_cover.jpg,7593297371144949012,dev,False,"NGUỒN: ANH KHÔI - NHỊP SỐNG THỊ TRƯỜNG ẢNH: TỔNG HỢP HỘP HA LONG LONG CANFOCO NGÀY ĐĂNG: 09/01/2026 TRƯỚC VỤ ÁN THỊT LỢN NHIỄM BỆNH TẠI ĐỒ HỘP HẠ LONG: CỔ ĐÔNG NGOẠI BÁN SẠCH CỔ PHIẾU, CHỦ TỊCH VÀ KẾ TOÁN TRƯỞNG ĐỒNG LOẠT TỪ NHIỆM",Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
img_2720,pate,http://minio-api.younetmedia.com/thumbnails/7594112390006918408/7594112390006918408_music_cover.jpg,7594112390006918408,dev,False,JK Exclusive Content Creator Of @DARKZONE,,
img_2721,pate,http://minio-api.younetmedia.com/thumbnails/7594112390006918408/7594112390006918408_cover.jpg,7594112390006918408,dev,False,Có nồi cơm nguội hí hửng lấy cá hộp H k biết nên ăn hay nên bỏ SINCE 1957 HALONG CANFOCO DHA Omega3 Cá Ngừ Ngâm dầu hướng dương,HALONG CANFOCO Cá Ngừ Ngâm dầu hướng dương,HALONG CANFOCO Cá Ngừ Ngâm dầu hướng dương
img_2722,pate,http://minio-api.younetmedia.com/thumbnails/7594112390006918408/7594112390006918408_origin_cover.jpg,7594112390006918408,dev,False,Có nồi cơm nguội hí hửng lấy cá hộp H k biết nên ăn hay nên bỏ SINCE 1957 HALONG CANFOCO DHA Omega3 Cá Ngừ Ngâm dầu hướng dương,HALONG CANFOCO Cá Ngừ Ngâm dầu hướng dương,HALONG CANFOCO Cá Ngừ Ngâm dầu hướng dương
img_2723,pate,http://minio-api.younetmedia.com/thumbnails/7594112390006918408/7594112390006918408_dynamic_cover.jpg,7594112390006918408,dev,False,Có nồi cơm nguội hí hửng lấy cá hộp H k biết nên ăn hay nên bỏ SINCE 1957 HALONG CANFOCO DHA Omega3 Cá Ngừ Ngâm dầu hướng dương,HALONG CANFOCO Cá Ngừ Ngâm dầu hướng dương,HALONG CANFOCO Cá Ngừ Ngâm dầu hướng dương
img_2724,pate,http://minio-api.younetmedia.com/thumbnails/7593940759057927445/7593940759057927445_music_cover.jpg,7593940759057927445,train,False,,,
img_2725,pate,http://minio-api.younetmedia.com/thumbnails/7593940759057927445/7593940759057927445_origin_cover.jpg,7593940759057927445,train,False,Báo điện tử VTC News 3 giờ Bắt khẩn cấp Tổng giám đốc Công ty Cổ phần Đồ hộp Hạ Long,Đồ hộp Hạ Long,ĐỒ HỘP HẠ LONG
